"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"c-21","hsa05163","Human cytomegalovirus infection","9/47","225/8086",4.62427844905131e-06,0.000485549237150388,0.000323699491433592,"mrna_PTK2B/mrna_EGFR/mrna_SP1/mrna_FADD/mrna_STAT3/mrna_MAP2K1/mrna_VEGFA/mrna_PRKACA/mrna_BCAR1",9
"c-21","hsa04912","GnRH signaling pathway","6/47","93/8086",1.4452495571438e-05,0.00101167469000066,0.000674449793333774,"mrna_PTK2B/mrna_EGFR/mrna_MAP2K7/mrna_MAP2K1/mrna_PRKACA/mrna_JUN",6
"c-21","hsa05160","Hepatitis C","7/47","157/8086",2.98093394239062e-05,0.00153205336537833,0.00102136891025222,"mrna_APAF1/mrna_EGFR/mrna_YWHAE/mrna_FADD/mrna_STAT3/mrna_MAP2K1/mrna_CD81",7
"c-21","hsa05161","Hepatitis B","7/47","162/8086",3.64774610804364e-05,0.00153205336537833,0.00102136891025222,"mrna_PTK2B/mrna_APAF1/mrna_FADD/mrna_MAP2K7/mrna_STAT3/mrna_MAP2K1/mrna_JUN",7
"c-21","hsa04926","Relaxin signaling pathway","6/47","129/8086",9.21700197472992e-05,0.00322595069115547,0.00215063379410365,"mrna_EGFR/mrna_MAP2K7/mrna_MAP2K1/mrna_VEGFA/mrna_PRKACA/mrna_JUN",6
"c-21","hsa04915","Estrogen signaling pathway","6/47","138/8086",0.000133860725747157,0.0040158217724147,0.00267721451494313,"mrna_EGFR/mrna_SP1/mrna_MAP2K1/mrna_NCOA3/mrna_PRKACA/mrna_JUN",6
"c-21","hsa04670","Leukocyte transendothelial migration","5/47","114/8086",0.000487963147088779,0.0128090326110805,0.00853935507405364,"mrna_PTK2B/mrna_ARHGAP5/mrna_CTNNA1/mrna_BCAR1/mrna_RASSF5",5
"c-21","hsa04919","Thyroid hormone signaling pathway","5/47","121/8086",0.000641056638528204,0.0138860738135669,0.00925738254237795,"mrna_NCOR1/mrna_MAP2K1/mrna_NCOA3/mrna_PRKACA/mrna_ATP2A2",5
"c-21","hsa05223","Non-small cell lung cancer","4/47","72/8086",0.00077198227913198,0.0138860738135669,0.00925738254237795,"mrna_EGFR/mrna_STAT3/mrna_MAP2K1/mrna_RASSF5",4
"c-21","hsa05167","Kaposi sarcoma-associated herpesvirus infection","6/47","194/8086",0.000835570712212692,0.0138860738135669,0.00925738254237795,"mrna_FADD/mrna_MAP2K7/mrna_STAT3/mrna_MAP2K1/mrna_VEGFA/mrna_JUN",6
"c-21","hsa05212","Pancreatic cancer","4/47","76/8086",0.0009465247373262,0.0138860738135669,0.00925738254237795,"mrna_EGFR/mrna_STAT3/mrna_MAP2K1/mrna_VEGFA",4
"c-21","hsa04510","Focal adhesion","6/47","201/8086",0.00100524780316103,0.0138860738135669,0.00925738254237795,"mrna_EGFR/mrna_ARHGAP5/mrna_MAP2K1/mrna_VEGFA/mrna_BCAR1/mrna_JUN",6
"c-21","hsa04210","Apoptosis","5/47","136/8086",0.00108777825659049,0.0138860738135669,0.00925738254237795,"mrna_APAF1/mrna_FADD/mrna_TNFRSF10B/mrna_MAP2K1/mrna_JUN",5
"c-21","hsa01521","EGFR tyrosine kinase inhibitor resistance","4/47","79/8086",0.00109447344773041,0.0138860738135669,0.00925738254237795,"mrna_EGFR/mrna_STAT3/mrna_MAP2K1/mrna_VEGFA",4
"c-21","hsa05205","Proteoglycans in cancer","6/47","205/8086",0.00111348077779739,0.0138860738135669,0.00925738254237795,"mrna_EGFR/mrna_CTTN/mrna_STAT3/mrna_MAP2K1/mrna_VEGFA/mrna_PRKACA",6
"c-21","hsa05135","Yersinia infection","5/47","137/8086",0.00112411073728875,0.0138860738135669,0.00925738254237795,"mrna_PTK2B/mrna_MAP2K7/mrna_MAP2K1/mrna_BCAR1/mrna_JUN",5
"c-21","hsa05207","Chemical carcinogenesis - receptor activation","6/47","212/8086",0.00132426848960781,0.0154497990454244,0.010299866030283,"mrna_EGFR/mrna_STAT3/mrna_MAP2K1/mrna_VEGFA/mrna_PRKACA/mrna_JUN",6
"c-21","hsa04012","ErbB signaling pathway","4/47","85/8086",0.00143789586481398,0.0158925332426808,0.0105950221617872,"mrna_EGFR/mrna_MAP2K7/mrna_MAP2K1/mrna_JUN",4
"c-21","hsa05224","Breast cancer","5/47","147/8086",0.00153893848047804,0.0161588540450195,0.0107725693633463,"mrna_EGFR/mrna_SP1/mrna_MAP2K1/mrna_NCOA3/mrna_JUN",5
"c-21","hsa05219","Bladder cancer","3/47","41/8086",0.00168071711688316,0.0162729577193606,0.0108486384795738,"mrna_EGFR/mrna_MAP2K1/mrna_VEGFA",3
"c-21","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","4/47","89/8086",0.00170478604679016,0.0162729577193606,0.0108486384795738,"mrna_EGFR/mrna_STAT3/mrna_MAP2K1/mrna_JUN",4
"c-21","hsa05231","Choline metabolism in cancer","4/47","98/8086",0.0024278821620007,0.0221676197400064,0.0147784131600042,"mrna_EGFR/mrna_SP1/mrna_MAP2K1/mrna_JUN",4
"c-21","hsa04620","Toll-like receptor signaling pathway","4/47","104/8086",0.00301304454816112,0.0263641397964098,0.0175760931976065,"mrna_FADD/mrna_MAP2K7/mrna_MAP2K1/mrna_JUN",4
"c-21","hsa04928","Parathyroid hormone synthesis, secretion and action","4/47","106/8086",0.00322780143835486,0.0271135320821808,0.0180756880547872,"mrna_EGFR/mrna_SP1/mrna_MAP2K1/mrna_PRKACA",4
"c-21","hsa04066","HIF-1 signaling pathway","4/47","109/8086",0.00356922425415658,0.0288283497451108,0.0192188998300739,"mrna_EGFR/mrna_STAT3/mrna_MAP2K1/mrna_VEGFA",4
"c-21","hsa04668","TNF signaling pathway","4/47","112/8086",0.00393449202752873,0.0306016046585568,0.0204010697723712,"mrna_FADD/mrna_MAP2K7/mrna_MAP2K1/mrna_JUN",4
"c-21","hsa05213","Endometrial cancer","3/47","58/8086",0.00454075089830833,0.0331640091286632,0.0221093394191088,"mrna_EGFR/mrna_CTNNA1/mrna_MAP2K1",3
"c-21","hsa04722","Neurotrophin signaling pathway","4/47","119/8086",0.00488384519257905,0.0331640091286632,0.0221093394191088,"mrna_YWHAE/mrna_MAP2K7/mrna_MAP2K1/mrna_JUN",4
"c-21","hsa04935","Growth hormone synthesis, secretion and action","4/47","119/8086",0.00488384519257905,0.0331640091286632,0.0221093394191088,"mrna_STAT3/mrna_MAP2K1/mrna_PRKACA/mrna_BCAR1",4
"c-21","hsa04062","Chemokine signaling pathway","5/47","192/8086",0.00489563944280266,0.0331640091286632,0.0221093394191088,"mrna_PTK2B/mrna_STAT3/mrna_MAP2K1/mrna_PRKACA/mrna_BCAR1",5
"c-21","hsa05169","Epstein-Barr virus infection","5/47","202/8086",0.00605997393604395,0.0388924303439437,0.0259282868959625,"mrna_APAF1/mrna_FADD/mrna_MAP2K7/mrna_STAT3/mrna_JUN",5
"c-21","hsa05203","Viral carcinogenesis","5/47","204/8086",0.00631443620456455,0.0388924303439437,0.0259282868959625,"mrna_YWHAE/mrna_STAT3/mrna_PRKACA/mrna_JUN/mrna_TBP",5
"c-21","hsa04114","Oocyte meiosis","4/47","129/8086",0.00649138562623899,0.0388924303439437,0.0259282868959625,"mrna_YWHAE/mrna_CDC27/mrna_MAP2K1/mrna_PRKACA",4
"c-21","hsa04010","MAPK signaling pathway","6/47","294/8086",0.00672062235533922,0.0388924303439437,0.0259282868959625,"mrna_EGFR/mrna_MAP2K7/mrna_MAP2K1/mrna_VEGFA/mrna_PRKACA/mrna_JUN",6
"c-21","hsa05221","Acute myeloid leukemia","3/47","67/8086",0.00679756929258025,0.0388924303439437,0.0259282868959625,"mrna_STAT3/mrna_MAP2K1/mrna_JUP",3
"c-21","hsa00900","Terpenoid backbone biosynthesis","2/47","22/8086",0.00709375104855986,0.0388924303439437,0.0259282868959625,"mrna_HMGCR/mrna_MVK",2
"c-21","hsa04015","Rap1 signaling pathway","5/47","210/8086",0.00712307497544269,0.0388924303439437,0.0259282868959625,"mrna_EGFR/mrna_MAP2K1/mrna_VEGFA/mrna_BCAR1/mrna_RASSF5",5
"c-21","hsa05211","Renal cell carcinoma","3/47","69/8086",0.00737468901743483,0.0388924303439437,0.0259282868959625,"mrna_MAP2K1/mrna_VEGFA/mrna_JUN",3
"c-21","hsa05170","Human immunodeficiency virus 1 infection","5/47","212/8086",0.00740808197027499,0.0388924303439437,0.0259282868959625,"mrna_PTK2B/mrna_FADD/mrna_MAP2K7/mrna_MAP2K1/mrna_JUN",5
"c-21","hsa05417","Lipid and atherosclerosis","5/47","215/8086",0.00785047162380299,0.0402097327072836,0.0268064884715224,"mrna_APAF1/mrna_MAP2K7/mrna_STAT3/mrna_TNFRSF10B/mrna_JUN",5
"c-21","hsa05162","Measles","4/47","139/8086",0.00841803993056563,0.0411125287842542,0.0274083525228361,"mrna_APAF1/mrna_FADD/mrna_STAT3/mrna_JUN",4
"c-21","hsa05166","Human T-cell leukemia virus 1 infection","5/47","219/8086",0.00846867919859987,0.0411125287842542,0.0274083525228361,"mrna_CDC27/mrna_MAP2K1/mrna_PRKACA/mrna_JUN/mrna_TBP",5
"c-21","hsa04115","p53 signaling pathway","3/47","73/8086",0.00861405365003422,0.0411125287842542,0.0274083525228361,"mrna_APAF1/mrna_TNFRSF10B/mrna_EI24",3
"c-21","hsa05208","Chemical carcinogenesis - reactive oxygen species","5/47","223/8086",0.00912009305658416,0.0425604342640594,0.0283736228427063,"mrna_EGFR/mrna_MAP2K7/mrna_MAP2K1/mrna_VEGFA/mrna_JUN",5
"c-21","hsa05100","Bacterial invasion of epithelial cells","3/47","77/8086",0.0099689199923795,0.0445419829446744,0.0296946552964496,"mrna_CTNNA1/mrna_CTTN/mrna_BCAR1",3
"c-21","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","3/47","77/8086",0.0099689199923795,0.0445419829446744,0.0296946552964496,"mrna_CTNNA1/mrna_JUP/mrna_ATP2A2",3
"c-21","hsa05226","Gastric cancer","4/47","149/8086",0.0106878466709381,0.0459069387655518,0.0306046258437012,"mrna_EGFR/mrna_CTNNA1/mrna_MAP2K1/mrna_JUP",4
"c-21","hsa04014","Ras signaling pathway","5/47","232/8086",0.0107116190452954,0.0459069387655518,0.0306046258437012,"mrna_EGFR/mrna_MAP2K1/mrna_VEGFA/mrna_PRKACA/mrna_RASSF5",5
"c-21","hsa05165","Human papillomavirus infection","6/47","331/8086",0.0117160331050792,0.0477507995492407,0.0318338663661605,"mrna_EGFR/mrna_FADD/mrna_MAP2K1/mrna_VEGFA/mrna_PRKACA/mrna_TBP",6
"c-21","hsa04662","B cell receptor signaling pathway","3/47","82/8086",0.0118281084806059,0.0477507995492407,0.0318338663661605,"mrna_MAP2K1/mrna_CD81/mrna_JUN",3
"c-21","hsa04921","Oxytocin signaling pathway","4/47","154/8086",0.0119583069268031,0.0477507995492407,0.0318338663661605,"mrna_EGFR/mrna_MAP2K1/mrna_PRKACA/mrna_JUN",4
"c-21","hsa04934","Cushing syndrome","4/47","155/8086",0.0122235701559146,0.0477507995492407,0.0318338663661605,"mrna_EGFR/mrna_SP1/mrna_MAP2K1/mrna_PRKACA",4
"c-21","hsa04020","Calcium signaling pathway","5/47","240/8086",0.0122787770269476,0.0477507995492407,0.0318338663661605,"mrna_PTK2B/mrna_EGFR/mrna_VEGFA/mrna_PRKACA/mrna_ATP2A2",5
"c-22","hsa05160","Hepatitis C","8/60","157/8086",1.83579469047589e-05,0.00210918324350028,0.00175916922811355,"mrna_CD81/mrna_BAX/mrna_MAP2K2/mrna_IRF3/mrna_CASP3/mrna_CLDN4/mrna_PPP2R2A/mrna_TYK2",8
"c-22","hsa05161","Hepatitis B","8/60","162/8086",2.30511829890741e-05,0.00210918324350028,0.00175916922811355,"mrna_ATF2/mrna_BAX/mrna_PCNA/mrna_MAP2K2/mrna_DDX3X/mrna_IRF3/mrna_CASP3/mrna_TYK2",8
"c-22","hsa05216","Thyroid cancer","4/60","37/8086",0.00015067436440775,0.00919113622887276,0.00766588871548203,"mrna_BAX/mrna_MAP2K2/mrna_PPARG/mrna_CCDC6",4
"c-22","hsa03460","Fanconi anemia pathway","4/60","54/8086",0.000656785334551119,0.0300479290557137,0.0250615456605032,"mrna_BRIP1/mrna_FANCI/mrna_REV3L/mrna_FANCF",4
"c-23","hsa05169","Epstein-Barr virus infection","7/53","202/8086",0.000318251347527862,0.0322717006851096,0.0268560308815186,"mrna_BLNK/mrna_MAP2K3/mrna_RELB/mrna_CCNA2/mrna_CD44/mrna_RB1/mrna_PIK3CA",7
"c-23","hsa05203","Viral carcinogenesis","7/53","204/8086",0.000337923567383347,0.0322717006851096,0.0268560308815186,"mrna_ATF4/mrna_HDAC9/mrna_C3/mrna_CCNA2/mrna_RASA2/mrna_RB1/mrna_PIK3CA",7
"c-23","hsa05166","Human T-cell leukemia virus 1 infection","7/53","219/8086",0.000518767162300948,0.033028175999827,0.0274855584236643,"mrna_ATF4/mrna_RELB/mrna_CCNA2/mrna_RB1/mrna_PIK3CA/mrna_NRP1/mrna_BUB1B",7
"c-23","hsa04935","Growth hormone synthesis, secretion and action","5/53","119/8086",0.00103611590626412,0.0396696326678917,0.0330124802030953,"mrna_ATF4/mrna_MAP2K3/mrna_GNA11/mrna_PTK2/mrna_PIK3CA",5
"c-23","hsa04360","Axon guidance","6/53","182/8086",0.00114207646593696,0.0396696326678917,0.0330124802030953,"mrna_SEMA3B/mrna_BMPR2/mrna_EPHB2/mrna_PTK2/mrna_PIK3CA/mrna_NRP1",6
"c-23","hsa04110","Cell cycle","5/53","124/8086",0.00124616647124267,0.0396696326678917,0.0330124802030953,"mrna_SMC1A/mrna_CCNA2/mrna_CDC25B/mrna_RB1/mrna_BUB1B",5
"c-24","hsa05161","Hepatitis B","6/30","162/8086",2.34971932110743e-05,0.00357157336808329,0.00249812264665105,"mrna_DDX3X/mrna_CREBBP/mrna_BIRC5/mrna_IFNAR1/mrna_CREB1/mrna_BID",6
"c-24","hsa05167","Kaposi sarcoma-associated herpesvirus infection","6/30","194/8086",6.48284755928301e-05,0.00492696414505509,0.0034461452815136,"mrna_GSK3B/mrna_CREBBP/mrna_BAK1/mrna_IFNAR1/mrna_CREB1/mrna_BID",6
"c-24","hsa05162","Measles","5/30","139/8086",0.000140820999618613,0.00529464475115638,0.00370331800461769,"mrna_GSK3B/mrna_BAK1/mrna_IFNAR1/mrna_BID/mrna_HSPA8",5
"c-24","hsa05165","Human papillomavirus infection","7/30","331/8086",0.000162913083942964,0.00529464475115638,0.00370331800461769,"mrna_GSK3B/mrna_CREBBP/mrna_BAK1/mrna_IFNAR1/mrna_PSEN1/mrna_CREB1/mrna_PPP2CA",7
"c-24","hsa04714","Thermogenesis","6/30","232/8086",0.000174165945761723,0.00529464475115638,0.00370331800461769,"mrna_CREB1/mrna_SMARCA4/mrna_SMARCB1/mrna_KDM1A/mrna_AKT1S1/mrna_RPS6KA3",6
"c-24","hsa04215","Apoptosis - multiple species","3/30","32/8086",0.000212597281826294,0.00538579780626611,0.00376707464288696,"mrna_BAK1/mrna_BIRC5/mrna_BID",3
"c-24","hsa05160","Hepatitis C","5/30","157/8086",0.000249165786004393,0.00541045706752396,0.00378432246412687,"mrna_GSK3B/mrna_BAK1/mrna_IFNAR1/mrna_PPP2CA/mrna_BID",5
"c-24","hsa01210","2-Oxocarboxylic acid metabolism","2/30","19/8086",0.00218806854911981,0.0395103637237173,0.0276353652084172,"mrna_IDH2/mrna_CS",2
"c-24","hsa01524","Platinum drug resistance","3/30","73/8086",0.00240620532861829,0.0395103637237173,0.0276353652084172,"mrna_BAK1/mrna_BIRC5/mrna_BID",3
"c-24","hsa01230","Biosynthesis of amino acids","3/30","75/8086",0.00259936603445508,0.0395103637237173,0.0276353652084172,"mrna_IDH2/mrna_CS/mrna_ENO1",3
"c-24","hsa05225","Hepatocellular carcinoma","4/30","168/8086",0.00323177294871596,0.0445531474342619,0.0311625200198093,"mrna_GSK3B/mrna_BAK1/mrna_SMARCA4/mrna_SMARCB1",4
"c-24","hsa05164","Influenza A","4/30","172/8086",0.00351735374481015,0.0445531474342619,0.0311625200198093,"mrna_CREBBP/mrna_BAK1/mrna_IFNAR1/mrna_BID",4
"c-24","hsa05210","Colorectal cancer","3/30","86/8086",0.00383295680095231,0.0448161102880578,0.0313464483316748,"mrna_GSK3B/mrna_BAK1/mrna_BIRC5",3
"c-25","hsa04010","MAPK signaling pathway","11/66","294/8086",2.19551719924878e-05,0.00175304407170335,0.00117919780946413,"mrna_MAP2K7/mrna_IGF1R/mrna_HSPA1A/mrna_MAP2K5/mrna_TNFRSF1A/mrna_JUN/mrna_PDGFRB/mrna_ATF2/mrna_ERBB2/mrna_STMN1/mrna_MAPK8",11
"c-25","hsa05167","Kaposi sarcoma-associated herpesvirus infection","9/66","194/8086",2.48410646703786e-05,0.00175304407170335,0.00117919780946413,"mrna_MAP2K7/mrna_CDKN1A/mrna_EP300/mrna_TNFRSF1A/mrna_STAT1/mrna_JUN/mrna_CDK6/mrna_ICAM1/mrna_MAPK8",9
"c-25","hsa04668","TNF signaling pathway","7/66","112/8086",3.21752350299304e-05,0.00175304407170335,0.00117919780946413,"mrna_MAP2K7/mrna_CEBPB/mrna_TNFRSF1A/mrna_JUN/mrna_ATF2/mrna_ICAM1/mrna_MAPK8",7
"c-25","hsa05169","Epstein-Barr virus infection","9/66","202/8086",3.42057379844556e-05,0.00175304407170335,0.00117919780946413,"mrna_MAP2K7/mrna_RBPJ/mrna_CD40/mrna_CDKN1A/mrna_STAT1/mrna_JUN/mrna_CDK6/mrna_ICAM1/mrna_MAPK8",9
"c-25","hsa04110","Cell cycle","7/66","124/8086",6.19048877211585e-05,0.00219936632852896,0.00147941971264335,"mrna_CDKN1A/mrna_CHEK2/mrna_CDC25A/mrna_EP300/mrna_CUL1/mrna_CCNH/mrna_CDK6",7
"c-25","hsa05166","Human T-cell leukemia virus 1 infection","9/66","219/8086",6.43716974203597e-05,0.00219936632852896,0.00147941971264335,"mrna_CD40/mrna_CDKN1A/mrna_CHEK2/mrna_EP300/mrna_TNFRSF1A/mrna_JUN/mrna_ATF2/mrna_ICAM1/mrna_MAPK8",9
"c-25","hsa04520","Adherens junction","5/66","71/8086",0.000266963098711762,0.00752584190652485,0.00506231214251479,"mrna_PTPN1/mrna_IGF1R/mrna_ACTN4/mrna_EP300/mrna_ERBB2",5
"c-25","hsa05161","Hepatitis B","7/66","162/8086",0.000328422398729046,0.00752584190652485,0.00506231214251479,"mrna_MAP2K7/mrna_CDKN1A/mrna_EP300/mrna_STAT1/mrna_JUN/mrna_ATF2/mrna_MAPK8",7
"c-25","hsa05417","Lipid and atherosclerosis","8/66","215/8086",0.000334296390517312,0.00752584190652485,0.00506231214251479,"mrna_MAP2K7/mrna_CD40/mrna_HSPA1A/mrna_TNFRSF1A/mrna_TNFSF10/mrna_JUN/mrna_ICAM1/mrna_MAPK8",8
"c-25","hsa05212","Pancreatic cancer","5/66","76/8086",0.000367114239342676,0.00752584190652485,0.00506231214251479,"mrna_CDKN1A/mrna_STAT1/mrna_ERBB2/mrna_CDK6/mrna_MAPK8",5
"c-25","hsa04012","ErbB signaling pathway","5/66","85/8086",0.000616042295875724,0.0110900857474533,0.00745982661317781,"mrna_MAP2K7/mrna_CDKN1A/mrna_JUN/mrna_ERBB2/mrna_MAPK8",5
"c-25","hsa04068","FoxO signaling pathway","6/66","131/8086",0.000660793219135068,0.0110900857474533,0.00745982661317781,"mrna_IGF1R/mrna_CDKN1A/mrna_EP300/mrna_TNFSF10/mrna_BNIP3/mrna_MAPK8",6
"c-25","hsa00270","Cysteine and methionine metabolism","4/66","50/8086",0.000703273730326305,0.0110900857474533,0.00745982661317781,"mrna_CBS/mrna_PHGDH/mrna_MTAP/mrna_PSAT1",4
"c-25","hsa03430","Mismatch repair","3/66","23/8086",0.000818534114279912,0.0119856781019559,0.0080622533060653,"mrna_MLH1/mrna_EXO1/mrna_MLH3",3
"c-25","hsa05418","Fluid shear stress and atherosclerosis","6/66","139/8086",0.000902398023644141,0.0123327729898033,0.00829572919981631,"mrna_MAP2K7/mrna_MAP2K5/mrna_TNFRSF1A/mrna_JUN/mrna_ICAM1/mrna_MAPK8",6
"c-25","hsa05215","Prostate cancer","5/66","97/8086",0.00112273130468977,0.013275387549126,0.00892978571982288,"mrna_IGF1R/mrna_CDKN1A/mrna_EP300/mrna_PDGFRB/mrna_ERBB2",5
"c-25","hsa01522","Endocrine resistance","5/66","98/8086",0.00117571232376084,0.013275387549126,0.00892978571982288,"mrna_IGF1R/mrna_CDKN1A/mrna_JUN/mrna_ERBB2/mrna_MAPK8",5
"c-25","hsa04510","Focal adhesion","7/66","201/8086",0.0011883408542492,0.013275387549126,0.00892978571982288,"mrna_COL1A1/mrna_IGF1R/mrna_ACTN4/mrna_JUN/mrna_PDGFRB/mrna_ERBB2/mrna_MAPK8",7
"c-25","hsa04933","AGE-RAGE signaling pathway in diabetic complications","5/66","100/8086",0.00128721146226283,0.013275387549126,0.00892978571982288,"mrna_COL1A1/mrna_STAT1/mrna_JUN/mrna_ICAM1/mrna_MAPK8",5
"c-25","hsa05203","Viral carcinogenesis","7/66","204/8086",0.00129515976089034,0.013275387549126,0.00892978571982288,"mrna_RBPJ/mrna_CDKN1A/mrna_ACTN4/mrna_EP300/mrna_JUN/mrna_ATF2/mrna_CDK6",7
"c-25","hsa04620","Toll-like receptor signaling pathway","5/66","104/8086",0.00153345650043781,0.0149694563137977,0.0100693133612709,"mrna_MAP2K7/mrna_CD40/mrna_STAT1/mrna_JUN/mrna_MAPK8",5
"c-25","hsa05145","Toxoplasmosis","5/66","112/8086",0.00212786914574874,0.019827871585386,0.0133373616312481,"mrna_CD40/mrna_HSPA1A/mrna_TNFRSF1A/mrna_STAT1/mrna_MAPK8",5
"c-25","hsa04530","Tight junction","6/66","169/8086",0.00245743554378511,0.0219032298467803,0.0147333664181167,"mrna_MAP2K7/mrna_ACTN4/mrna_JUN/mrna_TUBA1A/mrna_ERBB2/mrna_MAPK8",6
"c-25","hsa05164","Influenza A","6/66","172/8086",0.00268386756122952,0.022527436881678,0.0151532438074445,"mrna_EP300/mrna_TNFRSF1A/mrna_TNFSF10/mrna_STAT1/mrna_CDK6/mrna_ICAM1",6
"c-25","hsa05218","Melanoma","4/66","72/8086",0.00274724840020464,0.022527436881678,0.0151532438074445,"mrna_IGF1R/mrna_CDKN1A/mrna_PDGFRB/mrna_CDK6",4
"c-25","hsa05214","Glioma","4/66","75/8086",0.00318700142828076,0.0251282804922137,0.0169027201256996,"mrna_IGF1R/mrna_CDKN1A/mrna_PDGFRB/mrna_CDK6",4
"c-25","hsa05206","MicroRNAs in cancer","8/66","310/8086",0.00353207867685929,0.0268176343983761,0.0180390762833749,"mrna_SOX4/mrna_CDKN1A/mrna_CDC25A/mrna_EP300/mrna_PDGFRB/mrna_ERBB2/mrna_STMN1/mrna_CDK6",8
"c-25","hsa04380","Osteoclast differentiation","5/66","128/8086",0.00379750999177398,0.0277532828633534,0.0186684470094958,"mrna_MAP2K7/mrna_TNFRSF1A/mrna_STAT1/mrna_JUN/mrna_MAPK8",5
"c-25","hsa04926","Relaxin signaling pathway","5/66","129/8086",0.00392607416115731,0.0277532828633534,0.0186684470094958,"mrna_COL1A1/mrna_MAP2K7/mrna_JUN/mrna_ATF2/mrna_MAPK8",5
"c-25","hsa00260","Glycine, serine and threonine metabolism","3/66","40/8086",0.00413674246748731,0.0282677401944966,0.0190145004645908,"mrna_CBS/mrna_PHGDH/mrna_PSAT1",3
"c-25","hsa04210","Apoptosis","5/66","136/8086",0.00491504455309117,0.0324915101876302,0.0218556499850041,"mrna_TNFRSF1A/mrna_TNFSF10/mrna_JUN/mrna_TUBA1A/mrna_MAPK8",5
"c-25","hsa05210","Colorectal cancer","4/66","86/8086",0.00520817508409042,0.0324915101876302,0.0218556499850041,"mrna_CDKN1A/mrna_MLH1/mrna_JUN/mrna_MAPK8",4
"c-25","hsa05165","Human papillomavirus infection","8/66","331/8086",0.00524442479907626,0.0324915101876302,0.0218556499850041,"mrna_COL1A1/mrna_RBPJ/mrna_CDKN1A/mrna_EP300/mrna_TNFRSF1A/mrna_STAT1/mrna_PDGFRB/mrna_CDK6",8
"c-25","hsa05162","Measles","5/66","139/8086",0.0053888358359972,0.0324915101876302,0.0218556499850041,"mrna_HSPA1A/mrna_STAT1/mrna_JUN/mrna_CDK6/mrna_MAPK8",5
"c-25","hsa04658","Th1 and Th2 cell differentiation","4/66","92/8086",0.00660797030984588,0.0387038261005259,0.0260344093410469,"mrna_RBPJ/mrna_STAT1/mrna_JUN/mrna_MAPK8",4
"c-25","hsa05224","Breast cancer","5/66","147/8086",0.00680949555041593,0.0387762941065352,0.0260831554708914,"mrna_IGF1R/mrna_CDKN1A/mrna_JUN/mrna_ERBB2/mrna_CDK6",5
"c-26","hsa05212","Pancreatic cancer","8/52","76/8086",2.25715597997821e-08,5.03345783535142e-06,2.54227041955441e-06,"mrna_JAK1/mrna_IKBKB/mrna_EGFR/mrna_CDC42/mrna_CDKN1A/mrna_PLD2/mrna_IKBKG/mrna_PIK3R1",8
"c-26","hsa04014","Ras signaling pathway","11/52","232/8086",1.83250758827222e-07,2.04324596092353e-05,1.03199111550067e-05,"mrna_PDGFA/mrna_RASSF1/mrna_TBK1/mrna_IKBKB/mrna_EGFR/mrna_CDC42/mrna_FGFR3/mrna_PLD2/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",11
"c-26","hsa05160","Hepatitis C","9/52","157/8086",5.61849914738679e-07,4.17641769955752e-05,2.10940143428206e-05,"mrna_JAK1/mrna_TBK1/mrna_PPARA/mrna_IKBKB/mrna_EGFR/mrna_CDKN1A/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",9
"c-26","hsa05165","Human papillomavirus infection","12/52","331/8086",8.54966203052026e-07,4.76643658201505e-05,2.40740483490965e-05,"mrna_LAMC1/mrna_GNAS/mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_EGFR/mrna_CDC42/mrna_CDKN1A/mrna_COL1A2/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",12
"c-26","hsa05163","Human cytomegalovirus infection","10/52","225/8086",1.29448117383377e-06,5.12883549207023e-05,2.59044322705459e-05,"mrna_GNAS/mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_EGFR/mrna_TAP2/mrna_CDKN1A/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",10
"c-26","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","7/52","89/8086",1.37995573777674e-06,5.12883549207023e-05,2.59044322705459e-05,"mrna_JAK1/mrna_IKBKB/mrna_EGFR/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88/mrna_HRAS",7
"c-26","hsa05215","Prostate cancer","7/52","97/8086",2.47394062890694e-06,7.88126800351782e-05,3.98062627508335e-05,"mrna_PDGFA/mrna_IKBKB/mrna_EGFR/mrna_CDKN1A/mrna_IKBKG/mrna_PIK3R1/mrna_HRAS",7
"c-26","hsa05206","MicroRNAs in cancer","11/52","310/8086",3.25822305066512e-06,9.08229675372901e-05,4.58723508448904e-05,"mrna_PDGFA/mrna_RASSF1/mrna_TPM1/mrna_SIRT1/mrna_IKBKB/mrna_EGFR/mrna_CDKN1A/mrna_FGFR3/mrna_VIM/mrna_PIK3R1/mrna_HRAS",11
"c-26","hsa05169","Epstein-Barr virus infection","9/52","202/8086",4.60026051690747e-06,0.000113984232807818,5.75705117320583e-05,"mrna_JAK1/mrna_TBK1/mrna_IKBKB/mrna_TAP2/mrna_CDKN1A/mrna_VIM/mrna_IKBKG/mrna_PIK3R1/mrna_MYD88",9
